iteration,group1,group2,status
390,"['ADBE', 'AMZN', 'CSCO', 'INTC', 'JPM', 'MRK', 'MSFT', 'PEP', 'PFE', 'PG', 'T', 'V', 'WMT', 'XOM']","['AAPL', 'ABT', 'BAC', 'BRK-B', 'DIS', 'GOOGL', 'HD', 'JNJ', 'KO', 'MA', 'NFLX', 'NVDA', 'UNH', 'VZ']",untrained
391,"['ABT', 'BAC', 'BRK-B', 'JPM', 'KO', 'MA', 'MSFT', 'NFLX', 'NVDA', 'PG', 'T', 'VZ', 'WMT', 'XOM']","['AAPL', 'ADBE', 'AMZN', 'CSCO', 'DIS', 'GOOGL', 'HD', 'INTC', 'JNJ', 'MRK', 'PEP', 'PFE', 'UNH', 'V']",untrained
392,"['ADBE', 'AMZN', 'BAC', 'CSCO', 'GOOGL', 'INTC', 'JPM', 'MRK', 'MSFT', 'NVDA', 'PEP', 'UNH', 'V', 'WMT']","['AAPL', 'ABT', 'BRK-B', 'DIS', 'HD', 'JNJ', 'KO', 'MA', 'NFLX', 'PFE', 'PG', 'T', 'VZ', 'XOM']",untrained
393,"['AAPL', 'BAC', 'BRK-B', 'DIS', 'HD', 'KO', 'MA', 'MRK', 'NFLX', 'PEP', 'PG', 'V', 'VZ', 'XOM']","['ABT', 'ADBE', 'AMZN', 'CSCO', 'GOOGL', 'INTC', 'JNJ', 'JPM', 'MSFT', 'NVDA', 'PFE', 'T', 'UNH', 'WMT']",untrained
394,"['ADBE', 'AMZN', 'DIS', 'GOOGL', 'HD', 'INTC', 'KO', 'MA', 'NFLX', 'NVDA', 'PEP', 'PG', 'T', 'UNH']","['AAPL', 'ABT', 'BAC', 'BRK-B', 'CSCO', 'JNJ', 'JPM', 'MRK', 'MSFT', 'PFE', 'V', 'VZ', 'WMT', 'XOM']",untrained
395,"['AAPL', 'ABT', 'BAC', 'CSCO', 'DIS', 'JNJ', 'MA', 'MRK', 'PEP', 'PFE', 'T', 'VZ', 'WMT', 'XOM']","['ADBE', 'AMZN', 'BRK-B', 'GOOGL', 'HD', 'INTC', 'JPM', 'KO', 'MSFT', 'NFLX', 'NVDA', 'PG', 'UNH', 'V']",untrained
396,"['AMZN', 'BAC', 'BRK-B', 'HD', 'INTC', 'JNJ', 'JPM', 'MA', 'MSFT', 'PEP', 'PG', 'UNH', 'VZ', 'WMT']","['AAPL', 'ABT', 'ADBE', 'CSCO', 'DIS', 'GOOGL', 'KO', 'MRK', 'NFLX', 'NVDA', 'PFE', 'T', 'V', 'XOM']",untrained
397,"['AAPL', 'ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'GOOGL', 'HD', 'KO', 'MSFT', 'PEP', 'PG', 'T']","['ABT', 'INTC', 'JNJ', 'JPM', 'MA', 'MRK', 'NFLX', 'NVDA', 'PFE', 'UNH', 'V', 'VZ', 'WMT', 'XOM']",untrained
398,"['AAPL', 'ABT', 'ADBE', 'CSCO', 'DIS', 'GOOGL', 'HD', 'INTC', 'MSFT', 'NVDA', 'PEP', 'PFE', 'UNH', 'XOM']","['AMZN', 'BAC', 'BRK-B', 'JNJ', 'JPM', 'KO', 'MA', 'MRK', 'NFLX', 'PG', 'T', 'V', 'VZ', 'WMT']",untrained
399,"['ABT', 'AMZN', 'GOOGL', 'JNJ', 'JPM', 'KO', 'MA', 'MSFT', 'NFLX', 'T', 'UNH', 'VZ', 'WMT', 'XOM']","['AAPL', 'ADBE', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'HD', 'INTC', 'MRK', 'NVDA', 'PEP', 'PFE', 'PG', 'V']",untrained
400,"['BRK-B', 'DIS', 'GOOGL', 'HD', 'JNJ', 'JPM', 'KO', 'MRK', 'NFLX', 'PEP', 'PG', 'UNH', 'VZ', 'WMT']","['AAPL', 'ABT', 'ADBE', 'AMZN', 'BAC', 'CSCO', 'INTC', 'MA', 'MSFT', 'NVDA', 'PFE', 'T', 'V', 'XOM']",untrained
401,"['AAPL', 'ABT', 'BAC', 'DIS', 'INTC', 'JNJ', 'KO', 'MRK', 'NFLX', 'PEP', 'PFE', 'PG', 'T', 'WMT']","['ADBE', 'AMZN', 'BRK-B', 'CSCO', 'GOOGL', 'HD', 'JPM', 'MA', 'MSFT', 'NVDA', 'UNH', 'V', 'VZ', 'XOM']",untrained
402,"['AAPL', 'ADBE', 'BRK-B', 'CSCO', 'HD', 'INTC', 'JNJ', 'JPM', 'MSFT', 'NFLX', 'PFE', 'PG', 'T', 'V']","['ABT', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'KO', 'MA', 'MRK', 'NVDA', 'PEP', 'UNH', 'VZ', 'WMT', 'XOM']",untrained
403,"['AAPL', 'ADBE', 'BRK-B', 'CSCO', 'GOOGL', 'INTC', 'JNJ', 'MA', 'PFE', 'PG', 'T', 'UNH', 'VZ', 'XOM']","['ABT', 'AMZN', 'BAC', 'DIS', 'HD', 'JPM', 'KO', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'V', 'WMT']",untrained
404,"['AAPL', 'ADBE', 'BRK-B', 'CSCO', 'INTC', 'JNJ', 'JPM', 'MRK', 'MSFT', 'NVDA', 'PG', 'V', 'VZ', 'XOM']","['ABT', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'HD', 'KO', 'MA', 'NFLX', 'PEP', 'PFE', 'T', 'UNH', 'WMT']",untrained
405,"['AAPL', 'ABT', 'ADBE', 'AMZN', 'BAC', 'DIS', 'JPM', 'MRK', 'MSFT', 'NFLX', 'UNH', 'V', 'VZ', 'WMT']","['BRK-B', 'CSCO', 'GOOGL', 'HD', 'INTC', 'JNJ', 'KO', 'MA', 'NVDA', 'PEP', 'PFE', 'PG', 'T', 'XOM']",untrained
406,"['AAPL', 'ADBE', 'AMZN', 'HD', 'INTC', 'JNJ', 'KO', 'MSFT', 'NVDA', 'PEP', 'T', 'UNH', 'V', 'VZ']","['ABT', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'GOOGL', 'JPM', 'MA', 'MRK', 'NFLX', 'PFE', 'PG', 'WMT', 'XOM']",untrained
407,"['ABT', 'BRK-B', 'CSCO', 'HD', 'INTC', 'MA', 'MRK', 'NFLX', 'NVDA', 'PFE', 'PG', 'T', 'UNH', 'WMT']","['AAPL', 'ADBE', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'JNJ', 'JPM', 'KO', 'MSFT', 'PEP', 'V', 'VZ', 'XOM']",untrained
408,"['AAPL', 'ABT', 'AMZN', 'CSCO', 'DIS', 'GOOGL', 'HD', 'INTC', 'JNJ', 'MA', 'NVDA', 'PEP', 'PG', 'VZ']","['ADBE', 'BAC', 'BRK-B', 'JPM', 'KO', 'MRK', 'MSFT', 'NFLX', 'PFE', 'T', 'UNH', 'V', 'WMT', 'XOM']",untrained
409,"['AAPL', 'DIS', 'GOOGL', 'HD', 'JNJ', 'JPM', 'KO', 'MA', 'NFLX', 'NVDA', 'PFE', 'T', 'V', 'VZ']","['ABT', 'ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'INTC', 'MRK', 'MSFT', 'PEP', 'PG', 'UNH', 'WMT', 'XOM']",untrained
410,"['AMZN', 'BRK-B', 'CSCO', 'GOOGL', 'HD', 'INTC', 'MRK', 'MSFT', 'NVDA', 'PG', 'T', 'UNH', 'V', 'WMT']","['AAPL', 'ABT', 'ADBE', 'BAC', 'DIS', 'JNJ', 'JPM', 'KO', 'MA', 'NFLX', 'PEP', 'PFE', 'VZ', 'XOM']",untrained
411,"['ABT', 'ADBE', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'JNJ', 'KO', 'MA', 'MRK', 'NFLX', 'PFE', 'T', 'VZ']","['AAPL', 'AMZN', 'GOOGL', 'HD', 'INTC', 'JPM', 'MSFT', 'NVDA', 'PEP', 'PG', 'UNH', 'V', 'WMT', 'XOM']",untrained
412,"['AMZN', 'CSCO', 'DIS', 'GOOGL', 'INTC', 'JNJ', 'JPM', 'KO', 'MA', 'PEP', 'PFE', 'PG', 'WMT', 'XOM']","['AAPL', 'ABT', 'ADBE', 'BAC', 'BRK-B', 'HD', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'T', 'UNH', 'V', 'VZ']",untrained
413,"['AAPL', 'ADBE', 'BAC', 'BRK-B', 'DIS', 'HD', 'JNJ', 'JPM', 'KO', 'MRK', 'NFLX', 'PFE', 'PG', 'T']","['ABT', 'AMZN', 'CSCO', 'GOOGL', 'INTC', 'MA', 'MSFT', 'NVDA', 'PEP', 'UNH', 'V', 'VZ', 'WMT', 'XOM']",untrained
414,"['AAPL', 'ADBE', 'BAC', 'BRK-B', 'DIS', 'GOOGL', 'JPM', 'MA', 'MRK', 'NFLX', 'NVDA', 'PEP', 'T', 'WMT']","['ABT', 'AMZN', 'CSCO', 'HD', 'INTC', 'JNJ', 'KO', 'MSFT', 'PFE', 'PG', 'UNH', 'V', 'VZ', 'XOM']",untrained
415,"['AAPL', 'ABT', 'AMZN', 'BRK-B', 'CSCO', 'HD', 'JNJ', 'JPM', 'MA', 'MRK', 'MSFT', 'PEP', 'V', 'WMT']","['ADBE', 'BAC', 'DIS', 'GOOGL', 'INTC', 'KO', 'NFLX', 'NVDA', 'PFE', 'PG', 'T', 'UNH', 'VZ', 'XOM']",untrained
416,"['BAC', 'BRK-B', 'HD', 'JNJ', 'KO', 'MA', 'MRK', 'NFLX', 'NVDA', 'PFE', 'PG', 'T', 'WMT', 'XOM']","['AAPL', 'ABT', 'ADBE', 'AMZN', 'CSCO', 'DIS', 'GOOGL', 'INTC', 'JPM', 'MSFT', 'PEP', 'UNH', 'V', 'VZ']",untrained
417,"['AAPL', 'ABT', 'AMZN', 'CSCO', 'HD', 'INTC', 'JNJ', 'MA', 'NVDA', 'PEP', 'PFE', 'PG', 'UNH', 'XOM']","['ADBE', 'BAC', 'BRK-B', 'DIS', 'GOOGL', 'JPM', 'KO', 'MRK', 'MSFT', 'NFLX', 'T', 'V', 'VZ', 'WMT']",untrained
418,"['AAPL', 'ADBE', 'HD', 'INTC', 'KO', 'MA', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'PFE', 'PG', 'T']","['ABT', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'GOOGL', 'JNJ', 'JPM', 'UNH', 'V', 'VZ', 'WMT', 'XOM']",untrained
419,"['AAPL', 'ABT', 'ADBE', 'AMZN', 'CSCO', 'DIS', 'GOOGL', 'INTC', 'KO', 'MSFT', 'PEP', 'T', 'UNH', 'WMT']","['BAC', 'BRK-B', 'HD', 'JNJ', 'JPM', 'MA', 'MRK', 'NFLX', 'NVDA', 'PFE', 'PG', 'V', 'VZ', 'XOM']",untrained
420,"['ABT', 'BAC', 'CSCO', 'DIS', 'GOOGL', 'HD', 'MA', 'MRK', 'MSFT', 'NVDA', 'PEP', 'T', 'UNH', 'WMT']","['AAPL', 'ADBE', 'AMZN', 'BRK-B', 'INTC', 'JNJ', 'JPM', 'KO', 'NFLX', 'PFE', 'PG', 'V', 'VZ', 'XOM']",untrained
421,"['ABT', 'ADBE', 'AMZN', 'CSCO', 'DIS', 'INTC', 'KO', 'MA', 'MSFT', 'PEP', 'T', 'VZ', 'WMT', 'XOM']","['AAPL', 'BAC', 'BRK-B', 'GOOGL', 'HD', 'JNJ', 'JPM', 'MRK', 'NFLX', 'NVDA', 'PFE', 'PG', 'UNH', 'V']",untrained
422,"['ADBE', 'AMZN', 'BAC', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'MA', 'MSFT', 'NFLX', 'PEP', 'T', 'V']","['AAPL', 'ABT', 'BRK-B', 'CSCO', 'DIS', 'KO', 'MRK', 'NVDA', 'PFE', 'PG', 'UNH', 'VZ', 'WMT', 'XOM']",untrained
423,"['AAPL', 'ADBE', 'BAC', 'CSCO', 'DIS', 'GOOGL', 'INTC', 'JNJ', 'JPM', 'MA', 'MRK', 'VZ', 'WMT', 'XOM']","['ABT', 'AMZN', 'BRK-B', 'HD', 'KO', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'PFE', 'PG', 'T', 'UNH', 'V']",untrained
424,"['AAPL', 'ADBE', 'BRK-B', 'CSCO', 'GOOGL', 'HD', 'JPM', 'MRK', 'MSFT', 'NVDA', 'PEP', 'PG', 'UNH', 'V']","['ABT', 'AMZN', 'BAC', 'DIS', 'INTC', 'JNJ', 'KO', 'MA', 'NFLX', 'PFE', 'T', 'VZ', 'WMT', 'XOM']",untrained
425,"['AAPL', 'ABT', 'AMZN', 'CSCO', 'DIS', 'HD', 'JNJ', 'JPM', 'MA', 'MSFT', 'NVDA', 'PEP', 'PFE', 'UNH']","['ADBE', 'BAC', 'BRK-B', 'GOOGL', 'INTC', 'KO', 'MRK', 'NFLX', 'PG', 'T', 'V', 'VZ', 'WMT', 'XOM']",untrained
426,"['AAPL', 'ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'GOOGL', 'INTC', 'JNJ', 'KO', 'NFLX', 'PEP', 'PG', 'XOM']","['ABT', 'DIS', 'HD', 'JPM', 'MA', 'MRK', 'MSFT', 'NVDA', 'PFE', 'T', 'UNH', 'V', 'VZ', 'WMT']",untrained
427,"['ABT', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'GOOGL', 'JNJ', 'KO', 'MA', 'NFLX', 'NVDA', 'UNH', 'V', 'XOM']","['AAPL', 'ADBE', 'AMZN', 'HD', 'INTC', 'JPM', 'MRK', 'MSFT', 'PEP', 'PFE', 'PG', 'T', 'VZ', 'WMT']",untrained
428,"['AAPL', 'BRK-B', 'CSCO', 'KO', 'MA', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'PG', 'UNH', 'V', 'WMT']","['ABT', 'ADBE', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'PFE', 'T', 'VZ', 'XOM']",untrained
429,"['ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'GOOGL', 'KO', 'MA', 'MRK', 'NFLX', 'PEP', 'UNH', 'V', 'WMT']","['AAPL', 'ABT', 'DIS', 'HD', 'INTC', 'JNJ', 'JPM', 'MSFT', 'NVDA', 'PFE', 'PG', 'T', 'VZ', 'XOM']",untrained
430,"['AAPL', 'ABT', 'AMZN', 'BAC', 'CSCO', 'HD', 'MRK', 'NFLX', 'PFE', 'T', 'UNH', 'V', 'WMT', 'XOM']","['ADBE', 'BRK-B', 'DIS', 'GOOGL', 'INTC', 'JNJ', 'JPM', 'KO', 'MA', 'MSFT', 'NVDA', 'PEP', 'PG', 'VZ']",untrained
431,"['AMZN', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'HD', 'INTC', 'JNJ', 'KO', 'MA', 'MRK', 'NFLX', 'PFE', 'V']","['AAPL', 'ABT', 'ADBE', 'GOOGL', 'JPM', 'MSFT', 'NVDA', 'PEP', 'PG', 'T', 'UNH', 'VZ', 'WMT', 'XOM']",untrained
432,"['AAPL', 'BAC', 'BRK-B', 'HD', 'JNJ', 'JPM', 'MA', 'MRK', 'NVDA', 'PEP', 'PFE', 'T', 'VZ', 'WMT']","['ABT', 'ADBE', 'AMZN', 'CSCO', 'DIS', 'GOOGL', 'INTC', 'KO', 'MSFT', 'NFLX', 'PG', 'UNH', 'V', 'XOM']",untrained
433,"['ADBE', 'BAC', 'CSCO', 'DIS', 'GOOGL', 'HD', 'JNJ', 'MA', 'NVDA', 'PFE', 'UNH', 'V', 'WMT', 'XOM']","['AAPL', 'ABT', 'AMZN', 'BRK-B', 'INTC', 'JPM', 'KO', 'MRK', 'MSFT', 'NFLX', 'PEP', 'PG', 'T', 'VZ']",untrained
434,"['AAPL', 'ADBE', 'CSCO', 'GOOGL', 'INTC', 'JNJ', 'KO', 'MA', 'MRK', 'MSFT', 'NVDA', 'PG', 'WMT', 'XOM']","['ABT', 'AMZN', 'BAC', 'BRK-B', 'DIS', 'HD', 'JPM', 'NFLX', 'PEP', 'PFE', 'T', 'UNH', 'V', 'VZ']",untrained
435,"['ADBE', 'AMZN', 'BRK-B', 'CSCO', 'HD', 'INTC', 'JNJ', 'NFLX', 'PFE', 'T', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'ABT', 'BAC', 'DIS', 'GOOGL', 'JPM', 'KO', 'MA', 'MRK', 'MSFT', 'NVDA', 'PEP', 'PG', 'XOM']",untrained
436,"['AMZN', 'BAC', 'CSCO', 'DIS', 'GOOGL', 'HD', 'JNJ', 'MA', 'MSFT', 'NFLX', 'T', 'UNH', 'VZ', 'XOM']","['AAPL', 'ABT', 'ADBE', 'BRK-B', 'INTC', 'JPM', 'KO', 'MRK', 'NVDA', 'PEP', 'PFE', 'PG', 'V', 'WMT']",untrained
437,"['AAPL', 'ABT', 'AMZN', 'BAC', 'CSCO', 'DIS', 'GOOGL', 'KO', 'MRK', 'NFLX', 'PEP', 'UNH', 'WMT', 'XOM']","['ADBE', 'BRK-B', 'HD', 'INTC', 'JNJ', 'JPM', 'MA', 'MSFT', 'NVDA', 'PFE', 'PG', 'T', 'V', 'VZ']",untrained
438,"['AAPL', 'ABT', 'ADBE', 'BAC', 'DIS', 'HD', 'INTC', 'JNJ', 'JPM', 'MSFT', 'NFLX', 'PFE', 'UNH', 'V']","['AMZN', 'BRK-B', 'CSCO', 'GOOGL', 'KO', 'MA', 'MRK', 'NVDA', 'PEP', 'PG', 'T', 'VZ', 'WMT', 'XOM']",untrained
439,"['AAPL', 'ADBE', 'BAC', 'CSCO', 'INTC', 'MA', 'MRK', 'MSFT', 'NVDA', 'PEP', 'PFE', 'UNH', 'V', 'WMT']","['ABT', 'AMZN', 'BRK-B', 'DIS', 'GOOGL', 'HD', 'JNJ', 'JPM', 'KO', 'NFLX', 'PG', 'T', 'VZ', 'XOM']",untrained
440,"['AAPL', 'ABT', 'DIS', 'GOOGL', 'JNJ', 'JPM', 'MRK', 'NVDA', 'PEP', 'PG', 'T', 'UNH', 'WMT', 'XOM']","['ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'HD', 'INTC', 'KO', 'MA', 'MSFT', 'NFLX', 'PFE', 'V', 'VZ']",untrained
441,"['ABT', 'ADBE', 'AMZN', 'BAC', 'CSCO', 'HD', 'MA', 'MRK', 'NVDA', 'PFE', 'PG', 'UNH', 'VZ', 'WMT']","['AAPL', 'BRK-B', 'DIS', 'GOOGL', 'INTC', 'JNJ', 'JPM', 'KO', 'MSFT', 'NFLX', 'PEP', 'T', 'V', 'XOM']",untrained
442,"['ABT', 'ADBE', 'BRK-B', 'CSCO', 'HD', 'INTC', 'JNJ', 'JPM', 'MA', 'NVDA', 'PFE', 'T', 'V', 'XOM']","['AAPL', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'KO', 'MRK', 'MSFT', 'NFLX', 'PEP', 'PG', 'UNH', 'VZ', 'WMT']",untrained
443,"['ABT', 'ADBE', 'BAC', 'CSCO', 'INTC', 'JNJ', 'JPM', 'KO', 'MRK', 'NFLX', 'PFE', 'T', 'WMT', 'XOM']","['AAPL', 'AMZN', 'BRK-B', 'DIS', 'GOOGL', 'HD', 'MA', 'MSFT', 'NVDA', 'PEP', 'PG', 'UNH', 'V', 'VZ']",untrained
444,"['AAPL', 'BAC', 'CSCO', 'DIS', 'HD', 'JPM', 'KO', 'MA', 'MRK', 'NVDA', 'PFE', 'PG', 'UNH', 'VZ']","['ABT', 'ADBE', 'AMZN', 'BRK-B', 'GOOGL', 'INTC', 'JNJ', 'MSFT', 'NFLX', 'PEP', 'T', 'V', 'WMT', 'XOM']",untrained
445,"['ABT', 'DIS', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'KO', 'MSFT', 'NFLX', 'PEP', 'PFE', 'VZ', 'XOM']","['AAPL', 'ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'MA', 'MRK', 'NVDA', 'PG', 'T', 'UNH', 'V', 'WMT']",untrained
446,"['AAPL', 'ADBE', 'BAC', 'GOOGL', 'HD', 'INTC', 'MA', 'PG', 'T', 'UNH', 'V', 'VZ', 'WMT', 'XOM']","['ABT', 'AMZN', 'BRK-B', 'CSCO', 'DIS', 'JNJ', 'JPM', 'KO', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'PEP', 'PFE']",untrained
447,"['ABT', 'ADBE', 'BRK-B', 'CSCO', 'INTC', 'KO', 'MRK', 'NFLX', 'NVDA', 'PFE', 'PG', 'UNH', 'VZ', 'XOM']","['AAPL', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'HD', 'JNJ', 'JPM', 'MA', 'MSFT', 'PEP', 'T', 'V', 'WMT']",untrained
448,"['ADBE', 'BAC', 'DIS', 'GOOGL', 'JNJ', 'KO', 'MA', 'MRK', 'MSFT', 'NVDA', 'PFE', 'T', 'VZ', 'WMT']","['AAPL', 'ABT', 'AMZN', 'BRK-B', 'CSCO', 'HD', 'INTC', 'JPM', 'NFLX', 'PEP', 'PG', 'UNH', 'V', 'XOM']",untrained
449,"['AAPL', 'ABT', 'AMZN', 'CSCO', 'INTC', 'JNJ', 'KO', 'MSFT', 'NVDA', 'PG', 'T', 'VZ', 'WMT', 'XOM']","['ADBE', 'BAC', 'BRK-B', 'DIS', 'GOOGL', 'HD', 'JPM', 'MA', 'MRK', 'NFLX', 'PEP', 'PFE', 'UNH', 'V']",untrained
450,"['AAPL', 'ABT', 'ADBE', 'AMZN', 'BAC', 'CSCO', 'MA', 'MRK', 'NFLX', 'NVDA', 'PEP', 'UNH', 'V', 'XOM']","['BRK-B', 'DIS', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'KO', 'MSFT', 'PFE', 'PG', 'T', 'VZ', 'WMT']",untrained
451,"['AAPL', 'ABT', 'ADBE', 'BAC', 'DIS', 'INTC', 'JNJ', 'JPM', 'MA', 'MRK', 'NVDA', 'PEP', 'UNH', 'V']","['AMZN', 'BRK-B', 'CSCO', 'GOOGL', 'HD', 'KO', 'MSFT', 'NFLX', 'PFE', 'PG', 'T', 'VZ', 'WMT', 'XOM']",untrained
452,"['ADBE', 'AMZN', 'BAC', 'CSCO', 'DIS', 'INTC', 'KO', 'MSFT', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'ABT', 'BRK-B', 'GOOGL', 'HD', 'JNJ', 'JPM', 'MA', 'MRK', 'NFLX', 'PEP', 'PFE', 'T', 'XOM']",untrained
453,"['AAPL', 'AMZN', 'GOOGL', 'INTC', 'JNJ', 'JPM', 'MA', 'MRK', 'PEP', 'PFE', 'UNH', 'V', 'VZ', 'WMT']","['ABT', 'ADBE', 'BAC', 'BRK-B', 'CSCO', 'DIS', 'HD', 'KO', 'MSFT', 'NFLX', 'NVDA', 'PG', 'T', 'XOM']",untrained
454,"['ADBE', 'AMZN', 'BAC', 'BRK-B', 'DIS', 'GOOGL', 'JNJ', 'MA', 'MSFT', 'NVDA', 'PEP', 'T', 'WMT', 'XOM']","['AAPL', 'ABT', 'CSCO', 'HD', 'INTC', 'JPM', 'KO', 'MRK', 'NFLX', 'PFE', 'PG', 'UNH', 'V', 'VZ']",untrained
455,"['ADBE', 'AMZN', 'BAC', 'BRK-B', 'DIS', 'HD', 'INTC', 'KO', 'MRK', 'NVDA', 'PEP', 'PFE', 'PG', 'V']","['AAPL', 'ABT', 'CSCO', 'GOOGL', 'JNJ', 'JPM', 'MA', 'MSFT', 'NFLX', 'T', 'UNH', 'VZ', 'WMT', 'XOM']",untrained
456,"['AAPL', 'ADBE', 'AMZN', 'BAC', 'BRK-B', 'CSCO', 'HD', 'JPM', 'NFLX', 'PFE', 'T', 'UNH', 'WMT', 'XOM']","['ABT', 'DIS', 'GOOGL', 'INTC', 'JNJ', 'KO', 'MA', 'MRK', 'MSFT', 'NVDA', 'PEP', 'PG', 'V', 'VZ']",untrained
457,"['AAPL', 'ABT', 'ADBE', 'AMZN', 'BAC', 'BRK-B', 'INTC', 'JNJ', 'JPM', 'MRK', 'PEP', 'PG', 'T', 'WMT']","['CSCO', 'DIS', 'GOOGL', 'HD', 'KO', 'MA', 'MSFT', 'NFLX', 'NVDA', 'PFE', 'UNH', 'V', 'VZ', 'XOM']",untrained
458,"['AMZN', 'BAC', 'BRK-B', 'DIS', 'GOOGL', 'HD', 'JNJ', 'JPM', 'KO', 'MA', 'MRK', 'NVDA', 'PEP', 'PG']","['AAPL', 'ABT', 'ADBE', 'CSCO', 'INTC', 'MSFT', 'NFLX', 'PFE', 'T', 'UNH', 'V', 'VZ', 'WMT', 'XOM']",untrained
459,"['AAPL', 'ABT', 'ADBE', 'AMZN', 'BRK-B', 'INTC', 'JPM', 'KO', 'MA', 'MRK', 'MSFT', 'NFLX', 'NVDA', 'XOM']","['BAC', 'CSCO', 'DIS', 'GOOGL', 'HD', 'JNJ', 'PEP', 'PFE', 'PG', 'T', 'UNH', 'V', 'VZ', 'WMT']",untrained
460,"['AAPL', 'ADBE', 'BRK-B', 'DIS', 'HD', 'INTC', 'JNJ', 'JPM', 'MA', 'MSFT', 'NFLX', 'PG', 'T', 'WMT']","['ABT', 'AMZN', 'BAC', 'CSCO', 'GOOGL', 'KO', 'MRK', 'NVDA', 'PEP', 'PFE', 'UNH', 'V', 'VZ', 'XOM']",untrained
461,"['BAC', 'BRK-B', 'DIS', 'HD', 'INTC', 'JNJ', 'KO', 'MRK', 'NVDA', 'PFE', 'T', 'UNH', 'V', 'XOM']","['AAPL', 'ABT', 'ADBE', 'AMZN', 'CSCO', 'GOOGL', 'JPM', 'MA', 'MSFT', 'NFLX', 'PEP', 'PG', 'VZ', 'WMT']",untrained
462,"['AAPL', 'ADBE', 'BRK-B', 'DIS', 'HD', 'INTC', 'JNJ', 'JPM', 'MSFT', 'NVDA', 'PEP', 'PG', 'T', 'XOM']","['ABT', 'AMZN', 'BAC', 'CSCO', 'GOOGL', 'KO', 'MA', 'MRK', 'NFLX', 'PFE', 'UNH', 'V', 'VZ', 'WMT']",untrained
463,"['AAPL', 'AMZN', 'BAC', 'BRK-B', 'GOOGL', 'NFLX', 'PEP', 'PFE', 'PG', 'T', 'UNH', 'VZ', 'WMT', 'XOM']","['ABT', 'ADBE', 'CSCO', 'DIS', 'HD', 'INTC', 'JNJ', 'JPM', 'KO', 'MA', 'MRK', 'MSFT', 'NVDA', 'V']",untrained
464,"['AAPL', 'BAC', 'BRK-B', 'CSCO', 'GOOGL', 'HD', 'INTC', 'JNJ', 'JPM', 'NFLX', 'PG', 'V', 'VZ', 'WMT']","['ABT', 'ADBE', 'AMZN', 'DIS', 'KO', 'MA', 'MRK', 'MSFT', 'NVDA', 'PEP', 'PFE', 'T', 'UNH', 'XOM']",untrained
465,"['ABT', 'AMZN', 'BRK-B', 'CSCO', 'HD', 'INTC', 'JNJ', 'MA', 'MSFT', 'NFLX', 'PFE', 'UNH', 'VZ', 'XOM']","['AAPL', 'ADBE', 'BAC', 'DIS', 'GOOGL', 'JPM', 'KO', 'MRK', 'NVDA', 'PEP', 'PG', 'T', 'V', 'WMT']",untrained
466,"['ABT', 'ADBE', 'BAC', 'CSCO', 'DIS', 'INTC', 'JPM', 'MA', 'NVDA', 'T', 'V', 'VZ', 'WMT', 'XOM']","['AAPL', 'AMZN', 'BRK-B', 'GOOGL', 'HD', 'JNJ', 'KO', 'MRK', 'MSFT', 'NFLX', 'PEP', 'PFE', 'PG', 'UNH']",untrained
467,"['AAPL', 'ADBE', 'AMZN', 'BAC', 'DIS', 'GOOGL', 'HD', 'JNJ', 'NVDA', 'PEP', 'T', 'V', 'WMT', 'XOM']","['ABT', 'BRK-B', 'CSCO', 'INTC', 'JPM', 'KO', 'MA', 'MRK', 'MSFT', 'NFLX', 'PFE', 'PG', 'UNH', 'VZ']",untrained
